,val_loss,val_x_label_output_loss,val_y_label_output_loss,val_z_label_output_loss,val_x_label_output_acc,val_y_label_output_acc,val_z_label_output_acc,loss,x_label_output_loss,y_label_output_loss,z_label_output_loss,x_label_output_acc,y_label_output_acc,z_label_output_acc
596,1.9157942233141512,0.48807237894288846,0.9341177485193839,0.005531699971950799,0.875,0.609375,1.0,1.6029350170865655,0.5048343342496082,0.4907244250834992,0.10254190870782898,0.796875,0.796875,0.984375
597,1.1465599607909098,0.36711532345611886,0.4118331716672401,0.0004961313937252854,0.875,0.828125,1.0,2.0696721703279763,0.6422796041752008,0.7817301229190434,0.0033828320630875375,0.75,0.71875,1.0
598,1.475355336384382,0.5378319116753119,0.39944680477549355,0.0002446873349073453,0.765625,0.828125,1.0,1.3613656774396077,0.48469449389813235,0.3908444153394157,0.0011322525692727403,0.828125,0.84375,1.0
599,1.1785593946115114,0.39021615240199026,0.3980701163973208,5.696439889169014e-05,0.828125,0.84375,1.0,1.1807571084355004,0.3895065013130079,0.4016214427683735,0.000122647584282376,0.890625,0.828125,1.0
600,1.5540390592068434,0.5061676378190896,0.5388761725916993,0.0028275916443443183,0.78125,0.765625,1.0,1.4838613959727809,0.4813173051355477,0.38711236922881653,0.13411442050670752,0.78125,0.859375,0.96875
601,1.3425997934537008,0.40004110590825803,0.4782342588946169,0.06428330239592284,0.84375,0.796875,0.984375,1.4962327794419252,0.5385502033230267,0.40906424627382876,0.010068119354749161,0.75,0.84375,1.0
602,1.6517625313717872,0.5789002880774206,0.49392066268592316,4.1290743509891925e-05,0.765625,0.8125,1.0,1.200177747552516,0.38385277740053425,0.4323817022491312,9.046552905322969e-05,0.875,0.796875,1.0
603,2.2553931371076033,0.5643577640857984,0.5398210165149067,0.5868565701549342,0.765625,0.796875,0.921875,1.9461238124640658,0.7328831046306732,0.44907401442355876,0.03128356564091139,0.703125,0.765625,0.984375
604,1.3418485058937222,0.473606191611907,0.357171898740944,0.0374642138772856,0.828125,0.828125,0.984375,2.2407070414628834,0.8802207503904356,0.3944184410283924,0.08584708187526902,0.609375,0.84375,0.96875
605,1.9970622770633781,0.49739788733586465,0.3861497632387909,0.6161167104724514,0.8125,0.828125,0.921875,1.03181702143047,0.4027037286778068,0.22613969692429237,0.00026986400816064737,0.875,0.9375,1.0
606,1.2545647736405954,0.43327948213845957,0.38796096901933197,4.482446685405428e-05,0.84375,0.859375,1.0,1.6036404340411536,0.42848861022866913,0.43317522625875426,0.3134879830692765,0.828125,0.84375,0.9375
